Time,x,y,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2024-03-01 20:16:11.027371,165,86,608,-782.26,117.73,592.55,22190.00,3010.00,-21035.00
2024-03-01 20:16:11.034978,165,87,526,-790.80,118.10,580.35,10657.50,-15242.50,-19040.00
2024-03-01 20:16:11.046421,166,87,514,-794.71,117.36,589.87,8820.00,-12810.00,-19985.00
2024-03-01 20:16:11.053136,167,88,507,-796.29,113.70,599.51,17062.50,-3692.50,-16292.50
2024-03-01 20:16:11.064646,168,88,501,-796.42,111.02,598.04,24027.50,140.00,-9450.00
2024-03-01 20:16:11.070227,168,88,479,-797.64,112.24,586.82,20790.00,-4095.00,-5407.50
2024-03-01 20:16:11.083796,168,88,467,-802.52,95.40,590.97,27370.00,-332.50,10115.00
2024-03-01 20:16:11.088170,167,90,0,-806.79,61.00,611.71,58257.50,23660.00,55387.50
2024-03-01 20:16:11.100757,166,88,460,-806.05,39.89,622.93,64155.00,40827.50,94745.00
2024-03-01 20:16:11.107748,162,87,463,-799.59,31.23,625.86,43417.50,48877.50,122622.50
2024-03-01 20:16:11.120371,157,81,0,-791.17,37.58,623.42,30065.00,51100.00,132702.50
2024-03-01 20:16:11.127783,150,84,440,-784.46,55.02,612.20,16170.00,43925.00,118825.00
2024-03-01 20:16:11.133130,143,81,445,-780.31,66.86,603.41,7245.00,32340.00,100992.50
2024-03-01 20:16:11.144019,134,78,0,-778.85,77.35,599.26,17010.00,25830.00,84857.50
2024-03-01 20:16:11.155433,126,74,443,-779.95,95.16,592.07,22855.00,16485.00,60830.00
2024-03-01 20:16:11.160772,117,71,432,-782.39,108.46,588.77,19267.50,6860.00,35840.00
2024-03-01 20:16:11.173000,110,59,0,-783.73,115.29,594.51,24080.00,6877.50,25917.50
2024-03-01 20:16:11.178760,105,64,437,-783.24,140.06,584.62,12425.00,-1067.50,3587.50
2024-03-01 20:16:11.190621,98,61,0,-782.26,174.46,563.52,-7787.50,-24955.00,-35140.00
2024-03-01 20:16:11.197490,94,61,443,-781.90,195.08,556.08,-3185.00,-37975.00,-63892.50
2024-03-01 20:16:11.209429,90,59,446,-781.29,209.35,552.29,10867.50,-45237.50,-86082.50
2024-03-01 20:16:11.215426,88,58,445,-780.68,221.31,545.46,24867.50,-53812.50,-107607.50
2024-03-01 20:16:11.227521,86,57,445,-781.65,222.16,541.31,39830.00,-58642.50,-120907.50
2024-03-01 20:16:11.234381,86,57,435,-787.02,204.35,547.29,46410.00,-50435.00,-109935.00
2024-03-01 20:16:11.245433,86,58,433,-794.95,173.48,562.91,56472.50,-26355.00,-70752.50
2024-03-01 20:16:11.251232,87,57,443,-801.17,156.04,574.50,53952.50,-2765.00,-24272.50
2024-03-01 20:16:11.261676,89,58,435,-806.05,163.48,572.91,29610.00,7997.50,-1995.00
2024-03-01 20:16:11.274317,94,56,0,-810.69,168.60,570.47,13597.50,16082.50,10220.00
2024-03-01 20:16:11.282505,99,61,444,-813.74,160.06,571.45,15557.50,27632.50,30187.50
2024-03-01 20:16:11.287183,104,63,440,-814.72,151.65,569.37,6230.00,33180.00,47880.00
2024-03-01 20:16:11.297630,111,65,437,-813.98,144.94,570.11,962.50,37677.50,60655.00
2024-03-01 20:16:11.304982,119,67,426,-810.08,134.44,575.84,9012.50,44555.00,74480.00
2024-03-01 20:16:11.317949,126,70,419,-804.10,123.95,583.16,17465.00,48720.00,85925.00
2024-03-01 20:16:11.323107,135,76,0,-797.88,121.51,588.65,29557.50,51240.00,89320.00
2024-03-01 20:16:11.336013,144,77,427,-789.58,135.66,587.19,33127.50,46585.00,79835.00
2024-03-01 20:16:11.341864,152,80,423,-779.09,163.72,579.99,16572.50,31185.00,58100.00
2024-03-01 20:16:11.354677,159,84,416,-770.19,193.61,575.23,-1120.00,13737.50,33285.00
2024-03-01 20:16:11.361011,167,88,428,-763.84,213.87,582.79,-1820.00,6387.50,15102.50
2024-03-01 20:16:11.372091,172,93,433,-756.16,224.11,593.16,5022.50,10132.50,13107.50
2024-03-01 20:16:11.378009,173,96,429,-746.64,244.98,586.33,-4077.50,3360.00,10710.00
2024-03-01 20:16:11.389547,175,98,420,-739.32,274.62,570.72,-26722.50,-12582.50,-3517.50
2024-03-01 20:16:11.395803,174,101,422,-735.90,292.31,562.05,-39637.50,-23030.00,-14665.00
2024-03-01 20:16:11.406924,173,103,426,-738.22,296.46,555.83,-28682.50,-27912.50,-23257.50
2024-03-01 20:16:11.417761,171,104,421,-747.01,289.38,547.66,-13947.50,-32725.00,-29802.50
2024-03-01 20:16:11.424420,168,106,425,-763.48,270.23,543.88,-10902.50,-29662.50,-29575.00
2024-03-01 20:16:11.436790,164,107,424,-782.75,245.22,544.24,-8015.00,-16467.50,-20597.50
2024-03-01 20:16:11.445020,159,108,420,-800.08,226.43,540.95,-3447.50,-9082.50,-17552.50
