Time,x,y,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2024-03-01 20:17:00.845267,158,86,663,-772.14,274.13,564.13,87.50,4235.00,-17675.00
2024-03-01 20:17:00.849146,158,87,553,-772.87,271.69,564.62,-3237.50,6160.00,-17027.50
2024-03-01 20:17:00.857305,159,87,511,-775.43,268.64,563.40,-6405.00,6107.50,-15452.50
2024-03-01 20:17:00.861547,159,88,494,-781.53,263.76,556.32,-3727.50,-262.50,-11952.50
2024-03-01 20:17:00.865304,159,88,482,-787.88,259.98,552.90,-1872.50,-7875.00,-8330.00
2024-03-01 20:17:00.873636,159,88,465,-790.80,257.54,558.39,1977.50,-6632.50,-8277.50
2024-03-01 20:17:00.877647,159,88,456,-790.80,254.98,561.69,8312.50,-3412.50,-8347.50
2024-03-01 20:17:00.886488,159,87,464,-788.61,254.61,559.61,9922.50,-3517.50,-10920.00
2024-03-01 20:17:00.890274,158,88,456,-786.29,254.00,556.81,10710.00,-4497.50,-13352.50
2024-03-01 20:17:00.894776,157,88,445,-785.92,251.44,554.98,10132.50,-4830.00,-12442.50
2024-03-01 20:17:00.899023,155,88,441,-786.17,250.34,554.98,11165.00,-7017.50,-8977.50
2024-03-01 20:17:00.907133,152,88,429,-785.44,251.20,557.78,9782.50,-6020.00,-7647.50
2024-03-01 20:17:00.910810,150,87,0,-784.46,251.81,560.22,13930.00,-3447.50,-5215.00
2024-03-01 20:17:00.914686,145,87,424,-783.24,253.15,560.22,15242.50,-2397.50,-3535.00
2024-03-01 20:17:00.922380,139,85,417,-782.26,256.32,556.56,10867.50,-3255.00,-2222.50
2024-03-01 20:17:00.927316,134,84,409,-783.85,260.47,551.20,3307.50,-5967.50,-3972.50
2024-03-01 20:17:00.931350,128,91,0,-786.66,253.52,554.37,9432.50,-822.50,892.50
2024-03-01 20:17:00.933742,122,82,427,-789.22,236.44,568.64,18742.50,12792.50,19652.50
2024-03-01 20:17:00.942276,116,81,434,-790.68,221.31,581.21,23152.50,28542.50,40425.00
2024-03-01 20:17:00.948173,110,79,431,-789.34,212.16,588.04,22522.50,41160.00,60130.00
2024-03-01 20:17:00.951697,105,77,430,-786.66,208.62,591.82,17325.00,49367.50,72170.00
2024-03-01 20:17:00.959606,99,75,438,-782.51,203.74,592.80,18112.50,54810.00,82110.00
2024-03-01 20:17:00.964720,94,72,436,-776.53,197.88,590.24,22645.00,56315.00,91262.50
2024-03-01 20:17:00.968416,90,72,434,-771.04,195.69,585.72,26810.00,53515.00,96180.00
2024-03-01 20:17:00.972706,87,71,0,-768.23,202.40,581.21,36417.50,49735.00,92977.50
2024-03-01 20:17:00.986104,84,71,432,-768.60,222.77,570.96,31570.00,41947.50,77455.00
2024-03-01 20:17:00.991949,83,70,437,-771.89,253.88,551.81,13212.50,25760.00,48580.00
2024-03-01 20:17:01.002563,83,71,432,-775.19,272.79,540.95,2135.00,6142.50,19932.50
2024-03-01 20:17:01.008016,83,70,444,-776.65,280.36,546.56,20370.00,7525.00,12110.00
