Time,x,y,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2024-03-01 20:15:59.515397,164,94,542,-790.44,180.07,588.16,4305.00,-10920.00,-28052.50
2024-03-01 20:15:59.519698,166,95,502,-791.41,177.63,589.50,11077.50,-10465.00,-31202.50
2024-03-01 20:15:59.527786,167,96,0,-791.29,175.68,590.36,16660.00,-9012.50,-34475.00
2024-03-01 20:15:59.531031,167,96,481,-791.29,173.97,588.77,19040.00,-9642.50,-37275.00
2024-03-01 20:15:59.535872,166,96,464,-791.29,170.68,587.31,20790.00,-11200.00,-37205.00
2024-03-01 20:15:59.544149,165,93,0,-791.05,167.14,587.92,21892.50,-11077.50,-35157.50
2024-03-01 20:15:59.547918,161,96,456,-791.29,163.24,589.99,22137.50,-8680.00,-31010.00
2024-03-01 20:15:59.552244,155,95,459,-791.29,157.50,593.29,23135.00,-4077.50,-19722.50
2024-03-01 20:15:59.560476,149,94,467,-792.02,155.67,594.02,26810.00,1417.50,-5897.50
2024-03-01 20:15:59.562653,144,91,447,-793.98,144.20,600.48,29960.00,8522.50,11585.00
2024-03-01 20:15:59.568336,134,88,435,-794.10,117.97,619.76,43032.50,30415.00,55492.50
2024-03-01 20:15:59.572602,127,84,429,-788.36,103.94,631.96,35752.50,50032.50,97807.50
2024-03-01 20:15:59.582881,115,74,0,-776.29,105.53,633.79,5635.00,55650.00,122202.50
2024-03-01 20:15:59.589938,106,76,449,-763.48,110.90,635.62,-12372.50,56350.00,133280.00
2024-03-01 20:15:59.600379,96,71,449,-753.47,112.00,637.69,-4060.00,55685.00,136850.00
2024-03-01 20:15:59.606670,87,66,453,-745.91,117.12,635.99,18007.50,53147.50,134172.50
2024-03-01 20:15:59.618744,79,62,456,-745.54,139.20,624.15,31010.00,41790.00,108342.50
2024-03-01 20:15:59.622953,74,57,441,-754.57,169.09,607.93,30030.00,25147.50,66220.00
2024-03-01 20:15:59.637050,69,55,445,-769.21,185.20,599.02,25970.00,13387.50,23607.50
2024-03-01 20:15:59.642830,67,53,429,-782.39,193.74,586.82,42105.00,6212.50,-3237.50
2024-03-01 20:15:59.654467,66,51,431,-792.15,212.89,558.27,9275.00,-19600.00,-44660.00
2024-03-01 20:15:59.660507,66,45,0,-800.44,225.94,537.04,-2782.50,-43067.50,-85050.00
2024-03-01 20:15:59.672932,67,51,436,-806.42,229.60,529.24,14402.50,-51572.50,-111720.00
2024-03-01 20:15:59.679850,72,51,433,-809.59,234.73,514.60,28017.50,-63507.50,-140682.50
2024-03-01 20:15:59.691200,76,53,429,-810.93,237.66,496.54,32707.50,-77297.50,-164220.00
2024-03-01 20:15:59.698068,81,54,416,-815.81,231.31,488.12,29365.00,-79817.50,-171045.00
2024-03-01 20:15:59.709364,90,57,425,-826.79,200.32,502.27,47582.50,-55002.50,-141662.50
2024-03-01 20:15:59.716102,100,60,428,-834.11,155.92,530.58,93030.00,-13982.50,-73027.50
2024-03-01 20:15:59.728286,109,62,0,-833.50,141.40,543.63,95602.50,10535.00,-14542.50
2024-03-01 20:15:59.736239,121,71,0,-830.45,153.11,544.49,69615.00,21087.50,16327.50
2024-03-01 20:15:59.741381,132,74,417,-823.62,158.60,556.93,54687.50,37660.00,47197.50
2024-03-01 20:15:59.752186,146,81,417,-813.01,163.48,572.67,42367.50,56262.50,77577.50
2024-03-01 20:15:59.763161,159,89,420,-802.27,171.53,585.36,28927.50,68232.50,96302.50
2024-03-01 20:15:59.770010,171,97,426,-787.88,177.02,600.12,18427.50,80412.50,113032.50
2024-03-01 20:15:59.781618,181,106,435,-769.09,186.90,608.90,8102.50,84175.00,119997.50
2024-03-01 20:15:59.787237,189,115,439,-752.13,206.18,604.02,-12757.50,72187.50,110215.00
2024-03-01 20:15:59.799599,193,123,438,-742.86,229.60,594.87,-37030.00,51187.50,88042.50
2024-03-01 20:15:59.806501,195,126,0,-740.54,254.25,589.38,-39077.50,36435.00,61460.00
2024-03-01 20:15:59.818589,195,135,0,-741.52,277.92,583.77,-31832.50,23135.00,32690.00
2024-03-01 20:15:59.827008,194,140,446,-742.74,294.63,578.16,-29190.00,12145.00,9205.00
2024-03-01 20:15:59.831945,191,144,0,-740.66,306.83,570.23,-30502.50,840.00,-7507.50
2024-03-01 20:15:59.843456,186,147,438,-735.42,313.66,557.78,-32707.50,-14997.50,-19530.00
2024-03-01 20:15:59.850610,180,150,439,-729.80,307.68,545.34,-36855.00,-31360.00,-24867.50
2024-03-01 20:15:59.862610,173,152,434,-727.36,291.34,533.14,-33145.00,-46392.50,-23205.00
2024-03-01 20:15:59.869426,164,153,434,-739.81,274.26,527.89,-37607.50,-53112.50,-21997.50
2024-03-01 20:15:59.880610,153,142,0,-764.45,253.88,535.95,-27632.50,-32217.50,-14945.00
2024-03-01 20:15:59.886788,144,154,426,-784.34,236.92,538.75,-8645.00,-11515.00,-3185.00
2024-03-01 20:15:59.898787,131,152,0,-797.88,233.75,525.09,-10395.00,-8225.00,-1382.50
2024-03-01 20:15:59.905282,122,149,0,-808.62,231.92,512.40,-10762.50,-10517.50,-4760.00
2024-03-01 20:15:59.916245,111,149,416,-817.89,228.02,508.74,2887.50,-5757.50,-3902.50
2024-03-01 20:15:59.921452,102,146,421,-825.21,233.51,505.08,11532.50,-3010.00,-8627.50
2024-03-01 20:15:59.933631,96,144,416,-830.09,246.81,503.37,15732.50,-2030.00,-18042.50
2024-03-01 20:15:59.939613,90,141,0,-832.04,260.96,506.42,24622.50,752.50,-28087.50
2024-03-01 20:15:59.950233,85,138,422,-829.11,270.35,512.89,28857.50,4655.00,-32725.00
