Time,x,y,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2024-03-01 20:18:20.349230,139,90,489,-737.73,345.75,565.47,-13002.50,16520.00,-39025.00
2024-03-01 20:18:20.354936,141,89,0,-744.44,339.89,555.10,-20055.00,18025.00,-46830.00
2024-03-01 20:18:20.367662,142,88,476,-758.35,331.35,534.85,-26127.50,-15890.00,-28175.00
2024-03-01 20:18:20.376584,144,87,480,-764.82,336.60,535.46,-38237.50,-23257.50,-33897.50
2024-03-01 20:18:20.382540,145,87,0,-769.33,334.28,550.95,-30222.50,-12355.00,-38500.00
2024-03-01 20:18:20.392920,146,87,471,-770.92,319.40,557.78,-21000.00,-3500.00,-32410.00
2024-03-01 20:18:20.399220,147,86,469,-773.11,301.95,555.34,-7630.00,-1540.00,-22977.50
2024-03-01 20:18:20.410806,148,86,481,-776.16,289.75,550.59,9905.00,1487.50,-12442.50
2024-03-01 20:18:20.415348,149,86,464,-779.09,281.21,544.24,1592.50,245.00,-6317.50
2024-03-01 20:18:20.429067,149,85,0,-783.36,257.18,553.64,20772.50,9100.00,11602.50
2024-03-01 20:18:20.434885,149,85,443,-787.02,223.99,579.01,62860.00,35822.50,46742.50
2024-03-01 20:18:20.447462,149,85,0,-784.58,204.84,592.55,80745.00,57470.00,75967.50
2024-03-01 20:18:20.453567,149,84,452,-775.43,203.50,586.82,76195.00,60725.00,90842.50
2024-03-01 20:18:20.465484,146,85,431,-765.79,209.84,575.11,62825.00,54110.00,94640.00
2024-03-01 20:18:20.471150,143,84,422,-758.60,214.72,567.54,57032.50,48825.00,95882.50
2024-03-01 20:18:20.482841,138,84,415,-754.69,221.06,561.93,48090.00,41580.00,91507.50
2024-03-01 20:18:20.488534,132,82,410,-753.72,229.73,557.30,37642.50,33722.50,81970.00
2024-03-01 20:18:20.501759,125,81,419,-755.91,241.93,554.12,31132.50,27930.00,70490.00
2024-03-01 20:18:20.506930,121,77,0,-762.74,260.23,548.02,17062.50,19075.00,48510.00
2024-03-01 20:18:20.518230,115,78,435,-771.41,273.28,538.26,13370.00,9135.00,25777.50
2024-03-01 20:18:20.525527,110,76,438,-781.53,288.77,520.94,5652.50,-6037.50,5005.00
2024-03-01 20:18:20.537929,104,73,436,-793.49,314.39,498.37,-20002.50,-26127.50,-27982.50
2024-03-01 20:18:20.544678,100,71,441,-802.76,337.70,482.14,-40530.00,-41702.50,-59990.00
2024-03-01 20:18:20.554972,94,68,436,-808.86,356.73,471.16,-66325.00,-53007.50,-88707.50
2024-03-01 20:18:20.562788,89,65,442,-812.64,371.12,465.31,-77210.00,-60585.00,-114065.00
