Time,x,y,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2024-03-01 20:14:23.899839,164,106,585,-774.94,96.87,611.95,7402.50,-10675.00,-40565.00
2024-03-01 20:14:23.914900,165,105,0,-779.70,133.35,601.22,-5057.50,-19460.00,-84857.50
2024-03-01 20:14:23.923513,165,105,486,-781.41,159.82,593.77,-11952.50,-25585.00,-126000.00
2024-03-01 20:14:23.928949,165,104,479,-780.07,166.65,590.48,-5215.00,-27842.50,-148750.00
2024-03-01 20:14:23.939493,165,104,472,-781.17,158.84,590.97,9082.50,-23572.50,-147980.00
2024-03-01 20:14:23.946515,165,104,462,-785.19,140.06,594.87,20037.50,-11637.50,-122220.00
2024-03-01 20:14:23.958628,165,104,466,-786.29,109.92,603.90,20072.50,367.50,-75460.00
2024-03-01 20:14:23.964127,164,103,455,-784.70,93.57,607.56,11095.00,6002.50,-34212.50
2024-03-01 20:14:23.976666,162,103,0,-784.95,96.38,604.51,-6807.50,4707.50,-16327.50
2024-03-01 20:14:23.982550,160,100,0,-787.39,94.55,604.88,-17955.00,8207.50,-1225.00
2024-03-01 20:14:23.995278,156,99,0,-789.46,84.18,608.90,-19775.00,13597.50,21105.00
2024-03-01 20:14:24.001422,153,100,446,-790.93,77.84,610.73,-10045.00,19932.50,40267.50
2024-03-01 20:14:24.013450,148,100,445,-791.29,72.96,609.27,-11515.00,22050.00,51222.50
2024-03-01 20:14:24.022535,145,98,425,-790.32,60.02,609.15,-8925.00,22190.00,63560.00
2024-03-01 20:14:24.026683,139,97,420,-785.80,43.43,610.49,-770.00,22347.50,78977.50
2024-03-01 20:14:24.036615,134,96,422,-777.26,36.36,611.22,2170.00,19582.50,89337.50
2024-03-01 20:14:24.049039,129,95,430,-767.99,44.53,612.32,-10272.50,13317.50,84262.50
2024-03-01 20:14:24.053147,121,94,432,-760.55,58.80,618.30,-18287.50,8785.00,67287.50
2024-03-01 20:14:24.066666,115,90,419,-754.20,75.52,626.71,-16712.50,6720.00,45325.00
2024-03-01 20:14:24.071849,108,90,431,-748.59,92.23,635.38,-14910.00,2940.00,18742.50
2024-03-01 20:14:24.083159,102,87,427,-742.49,92.48,650.02,-10780.00,3220.00,3745.00
2024-03-01 20:14:24.089150,95,85,417,-732.61,86.38,661.00,6265.00,6580.00,9520.00
2024-03-01 20:14:24.102496,89,83,432,-722.36,91.38,657.95,3727.50,-752.50,8102.50
2024-03-01 20:14:24.106643,83,80,426,-716.87,94.79,650.26,-10202.50,-10902.50,4725.00
2024-03-01 20:14:24.120744,79,78,426,-716.63,89.67,644.77,-6160.00,-16625.00,9047.50
2024-03-01 20:14:24.125629,77,77,0,-724.92,85.77,640.50,-875.00,-16240.00,11900.00
2024-03-01 20:14:24.138998,76,77,416,-739.56,86.25,635.50,735.00,-10990.00,10115.00
2024-03-01 20:14:24.143134,75,77,412,-754.57,85.16,628.54,1785.00,-5337.50,7577.50
2024-03-01 20:14:24.157221,75,74,0,-766.77,85.89,615.12,4427.50,-3150.00,7262.50
2024-03-01 20:14:24.161709,76,77,408,-778.36,92.35,597.80,-9082.50,-8015.00,-3097.50
2024-03-01 20:14:24.174279,76,77,408,-789.71,94.67,588.28,-4287.50,-7630.00,-9642.50
2024-03-01 20:14:24.179718,78,78,416,-797.15,97.11,584.99,5180.00,-3745.00,-10570.00
2024-03-01 20:14:24.190675,81,78,399,-800.56,106.14,584.14,13772.50,-1365.00,-13965.00
2024-03-01 20:14:24.202832,86,80,399,-800.81,113.22,587.06,16187.50,927.50,-16135.00
2024-03-01 20:14:24.208112,91,81,0,-798.61,115.17,591.70,21630.00,3290.00,-13405.00
2024-03-01 20:14:24.219101,98,83,392,-794.95,118.58,595.36,24167.50,4777.50,-10342.50
2024-03-01 20:14:24.224908,107,86,390,-791.29,124.20,598.17,20492.50,4812.50,-11410.00
2024-03-01 20:14:24.235684,118,89,403,-788.73,127.73,600.73,15942.50,4987.50,-13527.50
2024-03-01 20:14:24.246916,127,92,393,-786.53,129.69,603.17,11182.50,4672.50,-14525.00
2024-03-01 20:14:24.253420,139,96,403,-783.73,127.98,605.73,9765.00,4725.00,-14052.50
2024-03-01 20:14:24.264866,147,99,406,-780.56,122.61,608.29,9817.50,4480.00,-11532.50
2024-03-01 20:14:24.271228,156,104,407,-776.90,115.90,610.00,11567.50,3202.50,-9100.00
2024-03-01 20:14:24.283478,163,109,0,-772.50,109.80,611.71,12880.00,1295.00,-5407.50
2024-03-01 20:14:24.288115,167,114,425,-767.99,105.90,614.27,10727.50,-525.00,-2415.00
2024-03-01 20:14:24.299269,168,114,0,-763.96,104.07,617.56,9415.00,-1837.50,-105.00
2024-03-01 20:14:24.311740,169,120,430,-760.55,103.46,620.49,7840.00,-2625.00,1890.00
2024-03-01 20:14:24.316575,169,123,425,-758.23,102.24,624.03,8330.00,-2730.00,3465.00
2024-03-01 20:14:24.330498,168,126,430,-756.77,101.26,626.96,10482.50,-1977.50,5162.50
2024-03-01 20:14:24.338953,166,128,419,-756.03,102.48,628.42,10097.50,-1697.50,5880.00
2024-03-01 20:14:24.342570,163,131,0,-756.03,104.68,629.64,8645.00,-1225.00,6107.50
2024-03-01 20:14:24.353164,159,133,413,-756.77,107.60,630.74,7490.00,-280.00,5477.50
2024-03-01 20:14:24.365610,155,135,411,-758.11,110.53,631.11,6667.50,770.00,4375.00
2024-03-01 20:14:24.371188,150,137,405,-759.57,113.22,630.25,5547.50,1312.50,3132.50
2024-03-01 20:14:24.383262,145,139,0,-761.28,115.29,629.03,5232.50,1697.50,1575.00
2024-03-01 20:14:24.389560,139,141,398,-762.99,117.12,627.20,4515.00,1907.50,-595.00
2024-03-01 20:14:24.401683,133,143,395,-764.33,118.95,624.40,4235.00,1435.00,-2677.50
2024-03-01 20:14:24.406617,127,145,399,-765.18,120.90,622.08,3377.50,752.50,-3640.00
2024-03-01 20:14:24.418222,119,147,396,-765.55,123.22,621.22,1872.50,840.00,-3447.50
2024-03-01 20:14:24.423162,113,147,401,-765.92,126.51,620.86,-17.50,1435.00,-3465.00
2024-03-01 20:14:24.437283,105,152,0,-767.14,129.56,619.88,-665.00,2065.00,-4305.00
2024-03-01 20:14:24.441936,100,150,395,-769.09,131.03,618.78,-2310.00,2677.50,-5442.50
2024-03-01 20:14:24.453216,94,151,398,-770.80,130.30,617.56,-1680.00,3360.00,-6090.00
2024-03-01 20:14:24.460130,90,151,401,-772.26,128.10,616.10,-1942.50,3640.00,-6177.50
2024-03-01 20:14:24.472443,85,152,403,-773.48,125.66,615.25,1610.00,4182.50,-5792.50
2024-03-01 20:14:24.476609,83,152,405,-773.85,124.20,615.37,3902.50,4725.00,-4480.00
2024-03-01 20:14:24.490488,80,152,408,-773.60,125.90,615.98,4095.00,5740.00,-3167.50
2024-03-01 20:14:24.495600,79,153,409,-772.38,130.78,616.71,-577.50,6247.50,-2397.50
2024-03-01 20:14:24.508905,79,152,402,-771.04,133.47,618.78,-7280.00,7070.00,-980.00
2024-03-01 20:14:24.513112,78,152,0,-770.80,129.81,622.08,-5897.50,10045.00,3815.00
2024-03-01 20:14:24.526571,78,151,401,-771.16,123.71,622.93,-52.50,12985.00,9380.00
2024-03-01 20:14:24.530702,78,150,402,-770.06,119.32,618.30,2152.50,11445.00,12390.00
2024-03-01 20:14:24.542941,78,148,397,-768.11,111.26,614.03,787.50,7875.00,16590.00
2024-03-01 20:14:24.553326,78,145,399,-766.65,103.33,610.98,157.50,5477.50,22330.00
2024-03-01 20:14:24.560981,78,142,396,-766.53,98.45,605.97,-2205.00,1277.50,21822.50
2024-03-01 20:14:24.572493,78,139,401,-767.38,90.52,600.00,945.00,-2397.50,21752.50
2024-03-01 20:14:24.577393,78,136,400,-768.60,76.86,598.04,14665.00,-4865.00,25375.00
2024-03-01 20:14:24.589535,78,133,0,-772.02,67.83,604.39,37887.50,-192.50,32007.50
2024-03-01 20:14:24.595733,79,130,397,-776.65,86.01,606.10,51415.00,4497.50,21297.50
2024-03-01 20:14:24.609559,80,128,411,-783.73,132.13,595.85,43645.00,-1645.00,-19530.00
2024-03-01 20:14:24.615555,79,128,395,-792.27,176.41,588.28,29942.50,-10535.00,-67585.00
2024-03-01 20:14:24.628190,80,127,402,-799.83,203.01,589.02,21717.50,-6755.00,-97160.00
2024-03-01 20:14:24.637173,80,127,405,-805.69,213.13,586.82,9467.50,-1557.50,-112857.50
2024-03-01 20:14:24.641473,80,128,408,-809.71,204.96,585.11,9432.50,4970.00,-104037.50
2024-03-01 20:14:24.653795,81,129,403,-813.98,199.35,583.89,9012.50,12267.50,-92540.00
2024-03-01 20:14:24.659666,83,119,0,-813.50,197.88,579.01,-420.00,15452.50,-85207.50
2024-03-01 20:14:24.672454,83,133,402,-805.32,182.27,575.84,-9625.00,15365.00,-60515.00
2024-03-01 20:14:24.677761,84,135,402,-794.71,157.38,576.82,-19302.50,12355.00,-23660.00
2024-03-01 20:14:24.689620,85,138,396,-784.95,124.44,582.92,-21437.50,13020.00,20247.50
2024-03-01 20:14:24.695721,86,141,405,-775.68,87.47,589.02,-13125.00,16012.50,71277.50
2024-03-01 20:14:24.707835,87,144,404,-768.11,57.10,590.48,-9152.50,14682.50,110477.50
2024-03-01 20:14:24.714333,87,147,407,-765.67,52.83,591.09,-3762.50,15347.50,130077.50
2024-03-01 20:14:24.726236,88,151,408,-770.06,87.35,589.75,-9030.00,15102.50,105367.50
2024-03-01 20:14:24.731522,88,153,0,-779.34,123.46,591.33,-22557.50,14910.00,62562.50
2024-03-01 20:14:24.743031,88,156,410,-788.24,139.81,591.21,-29802.50,16135.00,36785.00
2024-03-01 20:14:24.749673,87,159,413,-795.44,143.35,582.55,-35752.50,11690.00,21402.50
2024-03-01 20:14:24.762384,87,162,405,-801.30,129.56,569.86,-36697.50,3412.50,17902.50
2024-03-01 20:14:24.767945,87,164,411,-813.98,101.14,550.22,-29977.50,-9572.50,29522.50
2024-03-01 20:14:24.780855,86,167,406,-845.09,77.35,512.52,-5635.00,-42665.00,47197.50
2024-03-01 20:14:24.786477,86,168,435,-887.43,66.12,476.29,17570.00,-91840.00,56577.50
2024-03-01 20:14:24.799062,86,173,409,-925.74,68.81,462.62,30782.50,-123357.50,61057.50
2024-03-01 20:14:24.805612,85,176,402,-955.02,89.30,454.08,27492.50,-147315.00,47005.00
2024-03-01 20:14:24.817186,85,177,405,-972.22,106.02,446.76,25952.50,-167877.50,27772.50
2024-03-01 20:14:24.823063,85,179,406,-973.80,111.51,446.76,29750.00,-178482.50,16905.00
2024-03-01 20:14:24.834554,84,181,401,-960.87,116.75,454.94,33950.00,-178640.00,7455.00
2024-03-01 20:14:24.839551,84,184,404,-937.69,129.20,470.31,33180.00,-170800.00,-5092.50
2024-03-01 20:14:24.852158,84,185,404,-905.73,146.52,492.15,30800.00,-157062.50,-20352.50
2024-03-01 20:14:24.859091,84,187,405,-866.57,162.02,518.74,27580.00,-137865.00,-31797.50
2024-03-01 20:14:24.870669,84,188,400,-824.84,174.22,544.36,23327.50,-119665.00,-38272.50
2024-03-01 20:14:24.877588,84,189,403,-783.61,182.76,568.15,19687.50,-104160.00,-39637.50
2024-03-01 20:14:24.889443,84,190,404,-743.71,187.88,591.82,15592.50,-89740.00,-36645.00
2024-03-01 20:14:24.895658,84,191,401,-705.16,190.32,615.12,13212.50,-75460.00,-31132.50
2024-03-01 20:14:24.907085,84,192,398,-668.68,189.83,638.55,9572.50,-60550.00,-23642.50
2024-03-01 20:14:24.913536,84,192,402,-635.25,186.17,661.12,5670.00,-44607.50,-15505.00
2024-03-01 20:14:24.925715,84,192,402,-605.97,180.07,679.78,3990.00,-30450.00,-6860.00
2024-03-01 20:14:24.931364,84,195,0,-581.70,173.73,693.69,4130.00,-19600.00,542.50
2024-03-01 20:14:24.942315,84,193,399,-562.18,165.31,704.67,5442.50,-11392.50,7437.50
2024-03-01 20:14:24.947668,84,193,396,-547.66,156.89,714.19,7840.00,-4585.00,16205.00
2024-03-01 20:14:24.960981,84,193,396,-538.02,155.55,723.22,8680.00,1155.00,21875.00
2024-03-01 20:14:24.964689,84,193,399,-533.14,162.50,730.54,7017.50,5705.00,20982.50
2024-03-01 20:14:24.977974,84,193,396,-533.14,171.53,735.42,5355.00,7945.00,17062.50
2024-03-01 20:14:24.982172,85,193,400,-536.80,178.00,737.61,4182.50,7332.50,13737.50
2024-03-01 20:14:24.996310,84,193,397,-542.66,181.17,738.34,4130.00,5320.00,12565.00
2024-03-01 20:14:25.000984,85,183,0,-549.00,182.02,739.08,5792.50,3465.00,13947.50
2024-03-01 20:14:25.013062,85,194,399,-554.86,182.51,740.17,4970.00,2012.50,16415.00
2024-03-01 20:14:25.024401,85,194,400,-559.74,183.61,742.49,4725.00,1942.50,19530.00
2024-03-01 20:14:25.028895,86,194,407,-563.40,186.29,746.03,3762.50,4007.50,21682.50
2024-03-01 20:14:25.042264,86,196,401,-566.08,190.08,748.47,1435.00,6457.50,21210.00
2024-03-01 20:14:25.046956,86,195,403,-568.76,193.61,749.57,1697.50,8190.00,20125.00
2024-03-01 20:14:25.059993,87,196,399,-572.42,199.35,750.30,4602.50,10027.50,17360.00
2024-03-01 20:14:25.065740,87,197,399,-576.82,209.11,750.54,5110.00,10535.00,10377.50
2024-03-01 20:14:25.076631,88,197,405,-581.82,218.87,751.15,5005.00,9677.50,2572.50
2024-03-01 20:14:25.088991,88,197,402,-586.82,225.58,752.13,4987.50,8137.50,-2012.50
2024-03-01 20:14:25.093809,88,197,404,-591.21,230.34,753.59,4060.00,6650.00,-4760.00
2024-03-01 20:14:25.100665,88,195,0,-595.85,232.29,753.35,2625.00,4322.50,-5267.50
2024-03-01 20:14:25.109758,88,199,402,-600.73,230.58,750.54,3062.50,280.00,-2275.00
2024-03-01 20:14:25.123121,89,199,402,-605.00,226.92,746.64,4252.50,-5407.50,2800.00
2024-03-01 20:14:25.128032,89,199,399,-607.56,224.72,744.44,6300.00,-9957.50,6825.00
2024-03-01 20:14:25.142380,89,200,401,-608.05,226.31,743.83,6545.00,-11760.00,7910.00
2024-03-01 20:14:25.146399,89,200,402,-607.56,231.56,744.32,5897.50,-11830.00,5162.50
2024-03-01 20:14:25.160873,91,200,0,-606.22,237.41,745.54,5337.50,-10657.50,192.50
2024-03-01 20:14:25.165684,90,202,0,-604.51,242.78,746.88,5495.00,-9467.50,-5127.50
2024-03-01 20:14:25.179156,90,203,0,-602.80,247.66,748.10,4970.00,-7997.50,-11095.00
2024-03-01 20:14:25.184265,90,204,404,-601.34,250.71,748.35,4392.50,-6685.00,-16152.50
2024-03-01 20:14:25.196416,90,204,404,-600.24,251.32,746.64,4515.00,-7262.50,-19372.50
2024-03-01 20:14:25.202779,90,206,403,-598.29,249.73,745.18,6177.50,-8505.00,-21367.50
2024-03-01 20:14:25.215704,90,207,404,-594.99,247.78,746.40,8190.00,-7857.50,-22487.50
2024-03-01 20:14:25.224476,90,207,401,-589.99,247.66,751.28,9747.50,-4200.00,-25410.00
2024-03-01 20:14:25.228051,90,209,0,-584.38,248.88,757.74,8872.50,2117.50,-29190.00
2024-03-01 20:14:25.240668,89,208,403,-580.23,249.49,760.67,7297.50,6667.50,-31500.00
2024-03-01 20:14:25.246283,89,208,411,-577.79,247.66,759.33,7000.00,6720.00,-31517.50
2024-03-01 20:14:25.258993,88,209,409,-576.45,244.00,759.08,9415.00,5425.00,-28945.00
2024-03-01 20:14:25.264776,86,209,400,-575.47,243.51,761.52,10167.50,5880.00,-26880.00
2024-03-01 20:14:25.276913,85,210,406,-575.35,246.44,761.65,7192.50,5372.50,-27072.50
2024-03-01 20:14:25.282321,84,210,406,-576.21,248.64,758.23,5460.00,875.00,-26005.00
2024-03-01 20:14:25.293379,83,223,0,-576.08,248.39,756.03,5915.00,-3360.00,-24290.00
2024-03-01 20:14:25.305652,82,211,397,-574.25,247.29,756.52,6632.50,-4375.00,-22155.00
2024-03-01 20:14:25.314479,81,211,395,-572.18,245.71,753.11,6405.00,-5285.00,-19932.50
2024-03-01 20:14:25.319080,80,211,395,-567.79,244.85,753.35,10150.00,-7997.50,-18567.50
2024-03-01 20:14:25.328778,79,210,393,-559.86,246.20,766.53,13755.00,1662.50,-21402.50
2024-03-01 20:14:25.340882,79,210,0,-552.90,252.54,780.68,11130.00,15382.50,-26670.00
2024-03-01 20:14:25.346865,79,211,384,-550.83,261.45,785.19,5565.00,22680.00,-33600.00
2024-03-01 20:14:25.359005,79,211,383,-553.51,265.47,781.29,315.00,22137.50,-36907.50
2024-03-01 20:14:25.364636,79,211,384,-559.49,260.35,765.55,-6317.50,14542.50,-33337.50
2024-03-01 20:14:25.376398,79,202,0,-562.66,251.08,756.89,-560.00,4235.00,-28210.00
2024-03-01 20:14:25.381962,80,212,391,-559.49,246.93,773.48,9100.00,15785.00,-30922.50
2024-03-01 20:14:25.393654,82,229,0,-557.30,252.05,790.68,5897.50,33582.50,-38220.00
2024-03-01 20:14:25.399967,84,215,369,-561.20,257.91,789.58,-2467.50,37782.50,-47057.50
2024-03-01 20:14:25.411104,90,217,379,-569.25,252.78,777.38,-5512.50,28507.50,-48265.00
2024-03-01 20:14:25.422375,96,220,415,-577.06,238.27,767.62,-682.50,18847.50,-44012.50
2024-03-01 20:14:25.428394,101,224,383,-583.89,221.55,760.06,3570.00,11987.50,-36960.00
2024-03-01 20:14:25.439650,108,228,383,-591.46,207.16,748.71,7437.50,1312.50,-29400.00
2024-03-01 20:14:25.445654,113,232,384,-599.51,193.25,730.05,10045.00,-14717.50,-21910.00
2024-03-01 20:14:25.455632,119,236,387,-606.10,177.27,702.84,11620.00,-37905.00,-10500.00
2024-03-01 20:14:25.467066,124,241,0,-604.14,163.11,688.81,20632.50,-56770.00,1872.50
2024-03-01 20:14:25.473431,126,246,395,-590.72,157.14,706.99,31115.00,-46025.00,8225.00
2024-03-01 20:14:25.484799,130,252,393,-573.40,166.16,746.64,36435.00,-13335.00,3465.00
2024-03-01 20:14:25.491478,134,257,397,-561.44,188.86,782.02,26460.00,20597.50,-13597.50
2024-03-01 20:14:25.503781,135,262,402,-560.71,208.25,789.58,5407.50,33635.00,-29872.50
2024-03-01 20:14:25.509603,135,267,400,-571.81,206.55,763.84,-11147.50,20475.00,-31255.00
2024-03-01 20:14:25.522376,134,271,407,-584.14,185.07,736.39,-1820.00,-7070.00,-19127.50
