Time,x,y,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2024-03-01 20:19:09.352689,166,98,488,-793.24,238.63,522.16,28752.50,-17412.50,-18777.50
2024-03-01 20:19:09.364162,166,97,486,-792.15,272.18,504.71,17430.00,-42122.50,-56262.50
2024-03-01 20:19:09.370376,166,97,474,-789.71,291.34,501.54,14962.50,-54757.50,-82967.50
2024-03-01 20:19:09.381334,165,94,0,-787.02,307.20,497.03,9922.50,-66640.00,-108360.00
2024-03-01 20:19:09.391352,164,95,463,-786.05,312.20,496.54,-1645.00,-74585.00,-129377.50
2024-03-01 20:19:09.396892,161,96,0,-788.24,299.51,504.10,-8732.50,-69317.50,-132895.00
2024-03-01 20:19:09.409705,157,95,450,-795.44,262.42,523.62,9625.00,-48982.50,-114240.00
2024-03-01 20:19:09.416114,152,94,442,-804.96,208.13,551.93,55580.00,-10115.00,-59570.00
2024-03-01 20:19:09.428029,148,93,0,-812.76,184.83,562.42,60305.00,20160.00,-175.00
2024-03-01 20:19:09.433711,144,91,426,-818.86,189.83,562.54,34195.00,34895.00,22470.00
2024-03-01 20:19:09.447045,137,91,0,-822.16,177.51,569.98,14997.50,55475.00,47932.50
2024-03-01 20:19:09.451920,129,90,430,-822.65,156.04,571.45,4952.50,71662.50,84105.00
2024-03-01 20:19:09.463358,122,88,428,-821.91,148.47,564.37,-10867.50,78627.50,104370.00
2024-03-01 20:19:09.470444,115,87,422,-821.18,144.08,563.15,-9852.50,86817.50,114345.00
2024-03-01 20:19:09.483142,109,86,0,-817.89,142.74,567.42,15400.00,97982.50,122762.50
2024-03-01 20:19:09.488672,105,85,428,-809.10,161.16,564.62,39182.50,98875.00,116200.00
2024-03-01 20:19:09.501614,101,84,417,-797.15,196.42,550.59,57260.00,86992.50,94500.00
2024-03-01 20:19:09.507485,98,83,434,-785.68,231.31,531.68,76072.50,64067.50,68005.00
2024-03-01 20:19:09.519488,96,83,420,-777.26,260.71,512.40,79117.50,40530.00,46392.50
2024-03-01 20:19:09.523755,94,82,416,-772.75,288.77,494.22,62947.50,17517.50,26285.00
2024-03-01 20:19:09.537730,94,82,417,-769.94,308.42,481.29,34842.50,-980.00,8575.00
2024-03-01 20:19:09.543305,94,82,411,-766.04,320.98,469.46,26617.50,-16117.50,-227.50
2024-03-01 20:19:09.556537,93,83,404,-762.50,337.33,455.79,15242.50,-34842.50,-11532.50
2024-03-01 20:19:09.564429,94,83,420,-764.09,349.90,452.13,13300.00,-45587.50,-22645.00
2024-03-01 20:19:09.570476,95,83,413,-772.26,351.12,459.94,18095.00,-38937.50,-27265.00
