Time,x,y,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2024-03-01 20:12:54.438554,139,80,531,-593.53,369.66,679.78,-55492.50,-70420.00,2187.50
2024-03-01 20:12:54.449434,139,80,0,-579.13,378.32,697.11,-55685.00,-58450.00,-7910.00
2024-03-01 20:12:54.459876,139,80,496,-565.23,385.28,712.72,-55597.50,-47372.50,-17552.50
2024-03-01 20:12:54.467114,139,81,475,-551.81,391.62,727.24,-53550.00,-36242.50,-26267.50
2024-03-01 20:12:54.478957,139,81,473,-538.75,397.35,737.61,-44922.50,-25777.50,-34405.00
2024-03-01 20:12:54.485456,139,80,0,-525.82,406.63,748.84,-31202.50,-17150.00,-43032.50
2024-03-01 20:12:54.497447,139,81,466,-513.38,423.71,766.53,-28735.00,-3220.00,-57522.50
2024-03-01 20:12:54.503502,139,81,0,-503.37,443.59,783.61,-33652.50,12477.50,-74777.50
2024-03-01 20:12:54.515692,139,81,435,-497.03,459.45,791.66,-49892.50,22610.00,-89757.50
2024-03-01 20:12:54.524520,139,83,0,-494.71,465.19,787.39,-66500.00,20510.00,-97247.50
2024-03-01 20:12:54.529082,138,81,439,-494.59,458.48,778.36,-70997.50,9660.00,-95480.00
2024-03-01 20:12:54.541051,137,80,445,-494.34,442.01,775.19,-63577.50,1680.00,-86047.50
2024-03-01 20:12:54.547823,134,80,432,-490.68,422.97,781.53,-53007.50,2240.00,-73430.00
2024-03-01 20:12:54.558432,132,77,0,-481.66,411.26,794.71,-81672.50,11357.50,-66115.00
2024-03-01 20:12:54.566374,129,79,438,-471.16,406.63,807.52,-92435.00,24517.50,-69440.00
2024-03-01 20:12:54.578624,125,78,445,-463.48,403.09,814.72,-95847.50,35472.50,-76037.50
2024-03-01 20:12:54.584635,120,76,446,-457.74,399.43,813.50,-148960.00,41020.00,-84297.50
2024-03-01 20:12:54.596596,116,76,443,-452.01,390.28,805.08,-164762.50,43365.00,-94395.00
2024-03-01 20:12:54.603293,110,73,0,-445.42,375.03,799.34,-170362.50,46830.00,-102620.00
2024-03-01 20:12:54.615312,105,72,453,-440.54,360.02,803.49,-188457.50,56490.00,-110057.50
2024-03-01 20:12:54.621703,98,70,458,-441.64,346.60,806.66,-211470.00,67095.00,-117967.50
2024-03-01 20:12:54.634236,93,68,463,-445.79,329.89,800.81,-220972.50,70927.50,-123445.00
2024-03-01 20:12:54.642433,85,65,456,-448.72,306.46,796.17,-213622.50,73517.50,-125930.00
2024-03-01 20:12:54.647804,79,63,0,-450.55,267.79,799.71,-190750.00,83650.00,-119700.00
2024-03-01 20:12:54.658648,73,60,433,-454.57,219.48,803.74,-68862.50,98402.50,-104107.50
2024-03-01 20:12:54.666344,70,58,446,-458.72,179.10,799.59,-73605.00,101955.00,-93782.50
2024-03-01 20:12:54.677175,67,57,455,-460.92,147.13,788.73,-58817.50,101027.50,-90615.00
2024-03-01 20:12:54.681959,65,69,0,-465.80,116.14,772.26,-38867.50,96337.50,-88900.00
2024-03-01 20:12:54.695914,64,55,444,-475.80,82.96,748.35,-17045.00,83895.00,-87132.50
2024-03-01 20:12:54.702250,64,55,436,-489.95,47.82,719.68,-9922.50,64785.00,-85732.50
2024-03-01 20:12:54.714629,64,56,452,-507.03,1.71,689.91,37520.00,37310.00,-74585.00
