Time,x,y,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2024-03-01 20:20:12.167213,155,82,592,-808.37,227.16,535.70,-16240.00,-6317.50,-927.50
2024-03-01 20:20:12.171595,155,82,513,-806.79,227.41,537.04,-19075.00,-5810.00,-1452.50
2024-03-01 20:20:12.178938,155,81,495,-805.20,227.53,538.02,-21017.50,-5355.00,-3640.00
2024-03-01 20:20:12.183440,155,81,486,-803.49,225.21,539.48,-18112.50,-4340.00,-6055.00
2024-03-01 20:20:12.186273,154,81,480,-801.54,219.36,542.17,-15137.50,-1785.00,-4777.50
2024-03-01 20:20:12.191861,153,81,462,-799.83,213.26,544.61,-12722.50,1015.00,-1610.00
2024-03-01 20:20:12.199235,150,80,467,-799.10,209.84,545.34,-9485.00,1960.00,770.00
2024-03-01 20:20:12.204140,147,80,443,-799.83,209.60,545.58,-7735.00,1890.00,1277.50
2024-03-01 20:20:12.208138,142,79,437,-801.42,210.69,545.58,-7787.50,1505.00,560.00
2024-03-01 20:20:12.211789,136,78,435,-802.88,211.30,545.58,-5845.00,175.00,-140.00
2024-03-01 20:20:12.219846,130,77,438,-803.98,210.82,544.61,-4567.50,-1242.50,17.50
2024-03-01 20:20:12.224397,123,76,448,-803.98,209.72,543.39,-245.00,-3885.00,1295.00
2024-03-01 20:20:12.228601,117,74,452,-802.39,208.38,544.12,2817.50,-4532.50,2100.00
2024-03-01 20:20:12.232560,110,61,0,-800.56,208.13,545.95,1977.50,-3412.50,1312.50
2024-03-01 20:20:12.239991,104,71,440,-799.83,207.52,547.78,-735.00,-1172.50,-1732.50
2024-03-01 20:20:12.244888,98,70,443,-800.08,203.50,550.46,-927.50,1365.00,-2257.50
2024-03-01 20:20:12.249254,93,69,441,-801.42,197.52,552.29,367.50,3815.00,1137.50
2024-03-01 20:20:12.252558,89,65,0,-803.74,194.71,551.68,2747.50,2975.00,4060.00
2024-03-01 20:20:12.261365,86,67,448,-805.93,195.20,550.10,2047.50,1137.50,3290.00
2024-03-01 20:20:12.265069,83,67,438,-807.52,195.20,549.24,3185.00,-245.00,2275.00
2024-03-01 20:20:12.269859,82,66,432,-808.01,193.61,549.24,6387.50,-210.00,2450.00
2024-03-01 20:20:12.276009,82,66,426,-807.40,190.56,549.24,8890.00,-665.00,3692.50
2024-03-01 20:20:12.281846,82,66,420,-806.18,186.66,550.34,13405.00,35.00,5775.00
2024-03-01 20:20:12.285886,83,65,432,-804.59,183.24,551.32,20265.00,560.00,9345.00
2024-03-01 20:20:12.293684,85,65,429,-802.52,184.71,551.32,21700.00,-87.50,10482.50
2024-03-01 20:20:12.298352,89,64,421,-801.30,191.66,549.12,15067.50,-1872.50,6475.00
2024-03-01 20:20:12.305539,95,65,425,-801.30,199.35,547.17,13090.00,-4952.50,262.50
2024-03-01 20:20:12.310001,101,64,423,-801.42,203.74,549.73,13667.50,-3552.50,-5302.50
2024-03-01 20:20:12.318228,108,65,422,-801.30,203.01,552.66,10780.00,1417.50,-7910.00
2024-03-01 20:20:12.322850,115,66,419,-800.20,199.23,552.17,8522.50,2082.50,-6352.50
2024-03-01 20:20:12.326888,123,67,427,-797.27,198.74,552.29,4602.50,2205.00,-5092.50
2024-03-01 20:20:12.330416,133,69,419,-792.63,202.28,553.64,-4970.00,5092.50,-7262.50
2024-03-01 20:20:12.339167,142,71,0,-788.36,205.69,553.88,-10832.50,7700.00,-10342.50
2024-03-01 20:20:12.343471,150,74,0,-785.19,208.86,552.42,-11532.50,6597.50,-13737.50
2024-03-01 20:20:12.346346,158,77,415,-782.51,214.48,552.17,-13072.50,5915.00,-18742.50
2024-03-01 20:20:12.351132,166,72,0,-779.58,222.04,557.30,-16537.50,10412.50,-25550.00
2024-03-01 20:20:12.359877,172,85,423,-786.90,221.55,555.71,-13545.00,16957.50,-30765.00
2024-03-01 20:20:12.363428,177,88,429,-801.78,217.16,548.51,10202.50,-420.00,-19390.00
2024-03-01 20:20:12.367547,179,91,427,-811.54,217.53,548.63,18900.00,-192.50,-14857.50
2024-03-01 20:20:12.376251,181,94,431,-815.20,214.35,554.86,13562.50,7437.50,-9747.50
2024-03-01 20:20:12.379665,180,96,424,-815.20,201.06,562.30,22872.50,19810.00,6580.00
2024-03-01 20:20:12.383824,178,98,0,-814.47,182.02,569.25,21595.00,32217.50,32497.50
